-1406.6837915328745
-1530.5819219415282
-1889.5801422215497
-1951.3785655365666
-1627.820975751767
-1828.6108611373024
-1579.1372269307792
-2158.7144439803442
-1911.7841263909629
-2008.9870163044166
-2154.271769935383
-1955.5195877870119
-2106.1953115809174
-2124.516454656351
-1615.7520372017716
-2264.5002811729914
-1552.1105367312916
-2232.5001801051994
-1949.3905213977548
-1865.4797728871697
-1946.6592545131289
-1599.0108787740655
-1898.0672486335145
-1921.2710188048413
-1597.4732651471234
-1459.4518824827007
-1450.4071563432017
-1591.1718054169637
-2090.5473977584684
-1909.0204088670109
-1755.8026806264957
-1616.0231736279241
-1347.2066675238748
-1300.639110708996
-1567.8493316824781
-1626.8604876921315
-2063.1917790209041
-1934.1753357195876
-2094.5171649651916
-1857.6956522823166
-1587.4102859945938
-2265.8502821775951
-2210.551678124124
-1269.2814997922592
-1831.2304733102385
-2160.4947902747595
-1948.0903858056345
-1922.0884900563112
-2202.4626939970276
-1822.9775234495139
-1628.4607314369405
-1611.1484685270118
-1840.3298889635394
-1843.4426105406606
-1841.8634071720819
-2129.0611966322826
-1871.9194073023962
-1469.8271407449481
-1620.9634818581742
-2200.5728215890222
-1615.0953383743322
-1952.503736816788
-1834.5224354666345
-1949.387591293277
-2161.0429632015257
-2077.8031723192939
-1977.4673417675854
-1934.0921072321835
-1736.2311021578209
-2223.7857551750858
-1624.2037084418878
-1572.5595770366617
-1856.8709855489301
-1780.5625142599022
-1627.2536736461518
-1555.0025838623758
-2224.6235344844995
-1617.152710962642
-1676.2258623982502
-1982.8854661408986
-2229.177735418672
-742.70241994817843
-1519.470950871585
-1526.0252693737259
-2121.795932603542
-1608.3109667179272
-1513.5840010401441
-1413.8084746690101
-1574.1801972594376
-2115.6226272052095
-2068.6552935708755
-1797.3824336188591
-1510.0894594019496
-1923.6940995402042
-1637.6200766014376
-1552.0292582224715
-1655.3910627433665
-1298.0719913948119
-1921.7312333450243
-1826.343847446034
